date,positive_rate
2017-08-28,11.1188044616277
2017-09-04,6.65828372282461
2017-09-11,8.44995631696334
2017-09-18,6.42961212184082
2017-09-25,7.01977264212794
2017-10-02,5.6113322310144
2017-10-09,3.82848456162607
2017-10-16,4.61578708840713
2017-10-23,4.74811913262016
2017-10-30,4.17128278176411
2017-11-06,5.50590092684899
2017-11-13,7.83627765084947
2017-11-20,12.3110198842028
2017-11-27,19.9474741105168
2017-12-04,29.9329494117491
2017-12-11,37.1072525472954
2017-12-18,42.9196329365214
2017-12-25,45.8855272500418
2018-01-01,48.9276084844217
2018-01-08,46.7537694191365
2018-01-15,46.1519115332535
2018-01-22,39.9439645765013
2018-01-29,37.5631466479576
2018-02-05,32.1926137605504
2018-02-12,27.9637657929576
2018-02-19,23.8207680566085
2018-02-26,18.0248428562939
2018-03-05,14.5494040857382
2018-03-12,10.4396876157452
2018-03-19,8.43101342064318
2018-03-26,6.05468555897965
2018-04-02,5.69819528902308
2018-04-09,4.96764957713677
2018-04-16,4.5033338659393
2018-04-23,3.31763713144987
2018-04-30,4.0728777539251
2018-05-07,1.79067140171933
2018-05-14,2.1277039632385
2018-05-21,1.2879212945068
2018-05-28,1.5818221068258
2018-06-04,1.0501315601859
2018-06-11,1.2733939865975
2018-06-18,1.2944075642733
2018-06-25,1.09872442844795
2018-07-02,1.2491410041093
2018-07-09,0.756059404880097
2018-07-16,0.638464010427023
2018-07-23,0.924401129080329
2018-07-30,0.780910659188866
2018-08-06,0.51273237031277
2018-08-13,0.930393814770342
2018-08-20,1.0220705537289
2018-08-27,1.4616843260975
2018-09-03,1.2057742574821
2018-09-10,1.64112861451404
2018-09-17,1.26111769207353
2018-09-24,1.3331249832034
2018-10-01,0.712995453289541
2018-10-08,0.809999155249291
2018-10-15,1.33752804115365
2018-10-22,1.54477766562865
2018-10-29,1.91113150618744
2018-11-05,2.73739342237444
2018-11-12,4.02854874756156
2018-11-19,6.05968700358598
2018-11-26,8.59336599101849
2018-12-03,9.33194892602322
2018-12-10,13.973045674047
2018-12-17,21.4508336796119
2018-12-24,25.6801003393019
2018-12-31,33.4920721203692
2019-01-07,41.9595587769945
2019-01-14,44.3939789693899
2019-01-21,41.0923856845132
2019-01-28,40.8613455747836
